id,name,surname,city,street,street_number,postal_code
108789335,Alan,Zagumny,Szczawnica,Falowa,213,75-387
162670600,Arnold,Kossowski,Szczekociny,Wesele,991,04-354
132074526,Krystian,Błaszczykowski,Skała,Hallera Józefa,143,82-710
37395860,Marian,Śmiarowski,Muszyna,Czorsztyńska,608,72-543
50480682,Gracja,Matuszewska,Biecz,Kasztanowa,51,20-379
77267183,Paweł,Szczytko,Wolin,Świętego Floriana,201,54-532
151233273,Kołodziej,Szlawski,Rajgród,Słotna,959,35-292
71987285,Gniewomir,Olechowski,Świdnica,Elizy Orzeszkowej,545,04-250
91394755,Polonia,Witczyk,Raciąż,Górki,743,08-060
347001605,Cezary,Opasiński,Izbica Kujawska,Sułkowicka,159,70-595
157525285,Manuel,Grabiński,Sulejów,Włoszakowicka,24,63-195
345026351,Adelajda,Rybińska,Suwałki,Wioślarska,22,46-885
55593536,Matylda,Górka,Tarnogród,Szwajcarska,615,00-189
120186514,Lila,Waglewska,Sosnowiec,Zorza,697,96-697
41195488,Nikola,Drewnowska,Choroszcz,Na Polach,1200,46-747
298820047,Krystian,Wodziński,Wojkowice,Marcika Józefa,303,48-679
16717040,Stefan,Buczkowski,Mińsk Mazowiecki,Grota-Roweckiego,339,22-743
1446427,Olaf,Wójczyk,Przedecz,Cekiery Stanisława,1172,13-004
564042497,Odetta,Leśniewska,Piotrków Kujawski,Chemiczna,213,30-488
45057052,Małgorzata,Przeździecka,Tolkmicko,Żdziebły-Danowskiego Dominika,201,00-030
37077055,Leszek,Czachowski,Czempiń,Danysz Anny,696,51-810
527966393,Blanka,Lipska,Ropczyce,3 Maja,703,46-531
61216768,Majka,Umińska,Nowy Staw,Jana Kazimierza,910,52-581
418173017,Sandra,Godlewska,Biskupiec,Kopernika Mikołaja,506,54-246
5531307,Jarek,Włodarczyk,Chorzele,Złotej Kaczki,773,09-569
296971465,Stefan,Boguski,Nowe Miasto Lubawskie,Truskawiecka,350,72-236
138364305,Ryszard,Grzesiak,Stryków,Vetulaniego Adama,77,12-340
8673454,Rudolf,Gancarczyk,Narol,Ochlewskiego Tadeusza,1029,66-221
24385471,Bronisław,Gancarczyk,Słupsk,Zakamycze,720,67-981
7253071,Rózia,Woźniak,Kartuzy,Nawojowska,353,68-635
1733866,Róża,Larek,Kołobrzeg,Osinowa,1133,99-596
22649603,Tytus,Dąbek,Opalenica,Kronikarza Galla,732,30-048
278550557,Rajmund,Musiał,Dęblin,Port Solny,91,88-288
410682481,Alojzy,Lemański,Nowe Brzesko,Celna,225,11-163
55139309,Zygfryd,Drewnowicz,Opoczno,Krańcowa,540,38-524
529884604,Grażyna,Korwin-Szymanowska,Braniewo,Wał Terejwy,143,22-240
46085281,Arnold,Szcześniak,Mordy,Dębnicki Rynek,974,28-752
10665364,Pamela,Musiał,Błonie,Unii Lubelskiej,745,89-532
221016315,Arleta,Maślińska,Łęknica,Szopkarzy,355,75-564
235871848,Jadwiga,Józefowicz,Pleszew,Szymborska,936,71-124
115350813,Lech,Szczutowski,Krobia,Nowina,510,06-688
441469601,Iwonka,Kotowicz,Puławy,Malawskiego Artura,36,48-830
468825286,Emanuela,Betlińska,Wyszogród,Bojerowa,884,95-066
81515710,Natasza,Betlińska,Sierpc,Pluty-Czachowskiego Kazimierza,1068,71-202
31451145,Ambroży,Rączkowski,Nowa Sarzyna,Laskówiecka,1175,59-091
561399568,Leokadia,Czekalska,Legionowo,Święciechowska,841,34-279
511439757,Bona,Lewińska,Malbork,Rytownicza,873,95-317
37178292,Eryka,Mackaewicz,Pobiedziska,Lipowa,1087,65-691
31342244,Zdzisława,Bojanowska,Kleczew,Matejki Jana,1208,01-015
530204992,Agnieszka,Kotowicz,Barcin,Piargowa,953,96-554
6267682,Benedykt,Wilkoszewski,Ryki,Krysiewicza Bolesława,634,51-849
61267453,Dawid,Wójtowicz,Kuźnia Raciborska,Chorzowska,547,92-925
19569047,Leszek,Maśliński,Toruń,Dzierżonia Jana,684,09-033
66117358,Linda,Piątek,Kuźnia Raciborska,Iłłakowiczówny Kazimiery,750,99-513
30769989,Marylka,Krawczyk,Chęciny,Barwicka,443,50-349
9741344,Gromosław,Dębicki,Bolesławiec,Tuwima Juliana,1385,29-770
8959434,Ariadna,Czachor,Polanów,Rysia,1277,42-829
91059615,Szczepan,Tarkowski,Górzno,Polnych Kwiatów,1061,70-358
57569780,Waldek,Tworzewski,Gryfice,Gumowskiego Jana,889,74-544
81295746,Miron,Winnicki,Ząbki,Andaluzyjska,455,61-349
330843493,Otylia,Halicka,Żagań,Podjazdowa,534,45-323
25426849,Felicja,Czechowska,Ozorków,Ondraszka,1007,95-120
56162005,Jowita,Weryszko,Biała Rawska,Wyzwolenia,92,10-415
46000611,Hipolit,Staszewski,Kleczew,Wroniecka,483,20-734
76771017,Kacper,Halicki,Zduńska Wola,Matejki Jana,165,51-269
99388480,Stefan,Turowski,Ostrów Mazowiecka,Śląska,303,17-996
61207,Patrycja,Wójcicka,Rypin,Kalenkiewicza Macieja,399,44-349
200444131,Daromir,Tomankiewicz,Zabłudów,Łukasińskiego Waleriana,229,57-293
170384629,Witold,Wnorowski,Jarosław,Ostrowska,1030,76-737
651408738,Juliusz,Bielecki,Opole,Olecka,573,47-266
228929837,Bożenka,Strużyna,Dobrzyń nad Wisłą,Hetmańska,945,60-324
150429027,Lena,Witczyk,Mikołajki,Dąbrowskiego Jana Henryka,955,65-555
61703505,Manuel,Rychlewski,Włocławek,Szastera Jana,687,67-610
123422136,Jaśmina,Przypkowska,Babimost,Kuryłowicza Jerzego,123,09-100
59189388,Hugon,Grabarz,Kalety,Żołnierzy Lenino,1264,66-229
93970518,Miłosz,Syrewicz,Bydgoszcz,Gorlicka,384,18-811
6861681,Lucjan,Szojda,Skierniewice,Oszustowskiego Wincentego,746,11-727
361994263,Sabina,Majdecka,Zakopane,Kasprowicza Jana Park,366,01-138
346223,Zenobiusz,Żmuda,Bystrzyca Kłodzka,Murarska,1122,81-541
465525695,Daniel,Karaś,Oborniki,Koletek,1248,36-932
164244087,Marcela,Wiesiołowska,Leżajsk,Lewandowskiego Baltazara,828,68-685
183158827,Artur,Leśniewski,Wołczyn,Storczykowa,1130,38-355
464901579,Adam,Dunajewski,Działoszyn,Husarska,1308,37-864
119609655,Gerwazy,Marciniak,Pleszew,Umińskiej Eugenii,1285,70-496
202329487,Zuzanna,Badowska,Ujazd,Lubowska,784,13-594
189189979,Ewelina,Adamiuk,Zaklików,Korohydy Jerzego,879,29-622
61968348,Bohdan,Bartyzel,Przasnysz,Wyszeborska,98,42-123
78644924,Dobrawa,Gombrowicz,Lubomierz,Gdańska,572,95-123
29247124,Lusia,Mrozowska,Pruszcz Gdański,Dąbrowskiego Jana Henryka,711,89-160
1726734,Amadeusz,Hejmo,Łaszczów,Krasnowolskiego Józefa,185,44-491
84687737,Maria,Kot,Pobiedziska,Powstańcza,1383,87-145
62249403,Kostek,Waszkiewicz,Radzionków,Bohaterów Wietnamu,820,58-564
116221708,Żaneta,Janicka,Siemianowice Śląskie,Bosacka,150,09-890
33980783,Jędrek,Dębski,Chocz,Gromadzka,1267,44-294
27316407,Milena,Lutosławska,Siewierz,Ajschylosa,382,26-450
35644638,Gerald,Dębicki,Cieszanów,Ostrówka,1035,02-294
84759842,Kamila,Ochocka,Płock,Nowiny,771,90-293
26173130,Bożydar,Buczyński,Ciechocinek,Tylicka,939,71-597
58319520,Honorat,Jabłczyński,Sulechów,Przegon,475,57-253
104698508,Dionizy,Partyka,Złotoryja,Twardowskiego,115,53-358
132450876,Adela,Dziadosz,Wyszków,Kanałowa,1296,86-556
191316674,Lubomir,Gancarczyk,Legionowo,Cybulskiego Napoleona,91,98-477
426358027,Wacław,Armiński,Namysłów,Mlaskotów,838,71-495
248458267,Berta,Wiesiołowska,Stronie Śląskie,Popiela Karola,88,66-823
495237473,Mariola,Kamińska,Mszana Dolna,Zbydniowicka,826,51-906
122827206,Zbyszko,Zawisza,Okonek,Krucza,209,78-931
146229592,Ferdynand,Włodarczyk,Wąsosz,Złoczowska,1371,68-446
208415789,Bartosz,Andrzejak,Nysa,Ochota,14,82-480
92438100,Feliks,Witczyk,Zwoleń,Druskiennicka,468,29-659
288514181,Zygfryd,Golka,Rudnik nad Sanem,Górna Wilda,908,74-289
105186321,Adolf,Zych,Dobiegniew,Wysockiego Piotra,1396,62-379
107019615,Hilary,Szlawski,Solec Kujawski,Rybaki,324,36-606
61544138,Ada,Wawrzyniak,Witkowo,Glogera Zygmunta,1319,15-467
88286960,Malwina,Nowicka,Syców,Ślazowa,138,19-689
173809550,Sara,Lewińska,Konstancin-Jeziorna,Mansfelda Petera,917,04-679
1993015,Radosław,Piątek,Czarna Białostocka,Niebieska,166,37-387
478129775,Bohdan,Borys,Kolbuszowa,Hoyera Henryka,1089,48-184
16466636,Adrian,Tomaszewski,Otwock,Chociebora,307,44-432
128468580,Hipolita,Smolar,Czarnków,11 Listopada,945,86-820
8300533,Celestyn,Odrzywolski,Pogorzela,Mołdawska,445,57-325
258045790,Andżelika,Krauze,Działdowo,Nawojowska,424,09-027
23665571,Zosia,Gancarczyk,Lidzbark Warmiński,Piłsudskiego Józefa,680,76-036
8864265,Aron,Ignatowicz,Sulechów,Łuczanowicka,244,88-434
79989262,Jerzy,Zawadzki,Radymno,Biegańskiego Władysława,593,64-155
89786961,Gerwazy,Świętochowski,Ostrów Mazowiecka,Niepołomska,311,94-562
18073974,Kazimierz,Jabłkowski,Świeradów-Zdrój,Bohuszewiczówny Marii,486,15-686
55983400,Zdzisław,Tarczyński,Józefów,Calliera Edmunda,206,20-148
500204682,Natasza,Kotkowska,Skępe,Rzeźnicza,402,00-378
5142787,Marian,Hrycyk,Łasin,Pytlasińskiego Władysława,678,16-941
467548035,Sławomira,Borowska,Piaseczno,Friedleina Józefa,335,99-350
26431205,Bruno,Kamieński,Sędziszów,Zelwerowicza Aleksandra,1032,84-830
305317997,Franciszek,Rychlewski,Sędziszów,Hercena Aleksandra,690,10-500
34640305,Dalia,Kozakiewicz,Chorzów,Wołyńska,1333,11-709
50869986,Alojzy,Leja,Ustrzyki Dolne,Sapalskiego Franciszka,596,72-593
409643368,Ambrozja,Ryndak,Ząbki,Żaka Michała,1218,03-650
22927112,Ludwik,Roguski,Ińsko,Radlińska,113,01-351
11737746,Hanna,Imielińska,Międzylesie,Cygańska,1059,34-977
55280485,Agaton,Pietrzykowski,Sokółka,Wądół,1370,67-585
19802302,Irek,Jakimowicz,Wyszogród,Butrymów,514,64-928
183932273,Manuela,Szablewska,Grodzisk Mazowiecki,Warmijska,1219,12-088
107251707,Benedykt,Badowski,Serock,Podmiłów,785,29-845
42739757,Magda,Karwowska,Rejowiec Fabryczny,Sławińska,462,36-097
199050988,Melania,Jabłkowska,Sławno,Bielaka Franciszka,1079,06-571
15728565,Lech,Tatarkiewicz,Parczew,Towarowa,295,49-908
161833169,Jolanta,Podgórska,Gliwice,Przegorzalska,674,26-260
35228295,Aneta,Żalińska,Iłowa,Sowia,1355,00-550
73642452,Mariusz,Błaszczykowski,Otwock,Bojanowska,512,78-527
22391038,Emila,Wiśniewska,Ślesin,Bociania,169,73-385
237654042,Diana,Moraczewska,Międzychód,Rolnicza,1050,02-223
650699572,Justynka,Sowa,Radomyśl Wielki,Gontyna,312,32-810
21845643,Wera,Kot,Nowogard,Wioślarska,1192,42-297
55025223,Amelia,Świetlicka,Dąbie,Polanicka,770,34-948
143795272,Mateusz,Krupiński,Mieszkowice,Kamieńska,770,40-540
274393240,Zygfryda,Ciechanowska,Maszewo,Za Cybiną,246,86-130
3326717,Judyta,Łagowska,Alwernia,Łomżyńska,354,31-810
431816966,Rózia,Narzymska,Ujazd,Sowińskiego Józefa,404,47-806
492577066,Gaja,Brzana,Szubin,Zakępie,997,21-230
20734158,Iwon,Olechowski,Biała Podlaska,Mortche Słodkiego,355,89-588
491018131,Halina,Zaremba,Międzyzdroje,Korpala Michała,973,51-029
64456058,Wacław,Adamiec,Piława Górna,Pod Dębami,715,58-995
363154748,Maryla,Łagodzki,Piekary Śląskie,Szarskiego Jacka,1007,48-224
133704273,Leopold,Kucharski,Kłodzko,Morszyńska,926,09-314
29053092,Ireneusz,Bohosiewicz,Myszków,Żelazna,1254,89-429
84813602,Lucjana,Kaczorowska,Szlichtyngowa,Prażmowskiego Adama,267,28-096
31728707,Tobiasz,Dancewicz,Kłecko,Gorczyna Jana Aleksandra,271,40-012
180726858,Zyta,Szwedowska,Będzin,Krajenecka,598,15-342
139618505,Tola,Podsiadło,Jaworzyna Śląska,Żółtej Ciżemki,235,48-155
263496639,Ludwika,Rocka,Jutrosin,Obrońców Helu,1226,49-456
42255597,Liwia,Tworzewska,Busko-Zdrój,Stoigniewa,658,76-085
67473385,Iwon,Ryndak,Mrozy,Hulewiczów,590,38-115
423126852,Kunegunda,Szcześniak,Sępólno Krajeńskie,Jaskrowa,891,24-943
504515411,Idzia,Szafarz,Wolbórz,Sielawy,160,54-076
46533557,Bronisław,Sutowicz,Czchów,Wlotowa,786,13-413
105776609,Izrael,Trzciński,Żyrardów,Gajówka,7,59-984
446041044,Marysia,Ochocka,Zawichost,Wykopy,1131,65-280
469152294,Bruno,Katlewicz,Zabłudów,Pawłowskiego Bogumiła,1204,51-053
83915997,Zbigniew,Pietraszek,Kamienna Góra,Wenecjańska,1075,09-590
61270487,Aron,Dąbek,Wyrzysk,Żagańska,548,08-471
168106646,Wawrzyn,Kamiński,Ryki,Jeżycki Rynek,650,08-176
47130931,Agnieszka,Łuczak,Iwonicz-Zdrój,Święciańska,894,81-758
357697727,Katarzyna,Sieradzan,Chełmek,Maya Romana,1249,75-936
50226962,Artem,Oborski,Proszowice,Szałwiowa,34,95-260
358675968,Luiza,Kalinowska,Wolsztyn,Jezierskiego Wincentego,1248,31-410
24272532,Cyprian,Sygietyński,Oborniki,Gdyńska,350,11-885
201738371,Lucjana,Firląg,Krynki,Agawy,1366,81-167
2312432,Mateusz,Kasprzyk,Głuszyca,Wjazd,160,90-757
38634222,Małgorzata,Grocholska,Zawadzkie,Kordylewskiego Kazimierza,470,67-583
9543819,Wacław,Żyborski,Żarki,Jackowskiego Maksymiliana,1306,47-618
153966199,Kazimiera,Korczewska,Trzebiatów,Baczyńskiego Krzysztofa,582,85-264
390370061,Róża,Młynarczyk,Suwałki,Peipera Tadeusza,885,81-985
55813267,Aleksander,Boguszewski,Cedynia,Mariacka,618,69-094
402243203,Ernest,Koszewski,Racibórz,Podgwiezdna,1325,71-270
75076894,Hieronim,Krajewski,Rejowiec Fabryczny,Urbanowskiej Zofii,1028,89-851
7831682,Gerard,Rymkiewicz,Kcynia,Tabaczna,985,79-532
34122282,Hilary,Sienicki,Śrem,Łuczanowicka,303,36-370
28254105,Szczepan,Gąsiorowski,Bytów,Topolowa,1342,46-518
421882127,Aleksa,Rogalska,Koszalin,Orzeszkowej Elizy,837,56-880
104820755,Lesław,Kłosowski,Czeladź,Leszka Czarnego,517,99-785
13739013,Stanisław,Damboń,Polanica-Zdrój,Białoprądnicka,706,17-881
502671334,Czesław,Szczytko,Siewierz,Margaretek,1143,82-714
56278430,Ryszard,Zając,Opole,Witaszka Franciszka,923,10-513
25375400,Jarosław,Jabłonowski,Środa Wielkopolska,Pasteura Ludwika,253,26-740
17356644,Zenek,Jakimowicz,Warszawa,Tumanowicza Waleriana,826,49-035
24398105,Beata,Waglewska,Łaziska Górne,Gryfińska,1216,52-393
208051333,Odetta,Boguszewska,Sokołów Małopolski,Różyckiego Jerzego,464,49-390
173938714,Bożydar,Bakuła,Skaryszew,Borkowskie Błonia,720,64-640
6665885,Jacek,Czachor,Stryków,Smolki Stanisława,33,31-268
109886622,Wiesława,Duchnowska,Miasteczko Śląskie,Smolarzy,307,00-693
69173687,Arnold,Musiał,Pieńsk,Na Uboczu,718,74-578
83524726,Andrzej,Szlagowski,Pełczyce,Wejherowska,269,42-920
203005371,Majka,Ryś,Skoczów,Magnacka,598,89-063
2031867,Leoncjusz,Śliwa,Miejska Górka,Niedzicka,356,82-994
306616096,Antoniusz,Kamieński,Węgorzewo,Kminkowa,1067,43-008
88390522,Dawid,Matuszewski,Hajnówka,Wygrana,440,55-065
371171430,Edyta,Brzozowska,Grajewo,Pod Stokiem,1089,79-105
489739371,Bronisław,Jałoszyński,Brzeszcze,Prądzyńskiego Ignacego,784,65-180
7937379,Polonia,Smolik,Stawiszyn,Warecka,573,09-290
541037889,Aldona,Smulikowska,Oborniki Śląskie,Gościnna,879,62-790
47530426,Iwon,Piątek,Wołów,Cmentarna,510,42-549
71900327,Tola,Wolny,Głogów,Rodakowskiego Henryka,1175,38-922
578635983,Angelika,Domachowska,Baranów Sandomierski,Włodkowica Pawła,781,70-661
32070891,Hubert,Frankowski,Sułkowice,Napoleońska,302,58-035
230425157,Patryk,Kamiński,Dziwnów,Kurczaba Jana,272,24-992
186447538,Leopold,Dziubiński,Świebodzin,Bardosa,827,88-101
504550639,Natasza,Jakimowicz,Ostroróg,Pychowicka,1287,50-150
445704761,Flawia,Nowacka,Skaryszew,Cieślińskiej-Brzeskiej Haliny,522,48-355
325947297,Adria,Moraczewska,Zbąszyń,Fałęcka,1075,76-048
125702383,Hanna,Gadowska,Szczyrk,Będzińska,1248,82-738
24802074,Ludwik,Godlewski,Brok,Kraka,1103,16-115
433195757,Lenka,Smulikowska,Pszczyna,Rybojadzka,208,39-422
51722247,Waldemar,Gołębiewski,Chocz,Radziwiłłówny Barbary,249,92-052
40812787,Kunegunda,Rubinowicz,Dziwnów,Strugarka Stanisława,1068,71-004
469105487,Witold,Świnarski,Rychwał,Mieszka I,467,97-883
3494643,Witold,Rybiński,Kowalewo Pomorskie,Sanatoryjna,1057,97-471
514116635,Hildegarda,Buczkowska,Błażowa,Ładna,638,78-714
457273090,Zbigniew,Nowakowski,Dobra,Diamentowa,1116,83-498
23889858,Gerald,Błaszczykowski,Czaplinek,Symfoniczna,590,23-566
150379746,Lucjan,Boguszewski,Goleniów,Wałbrzyska,498,81-676
81421381,Dobiesław,Krawczyk,Pilzno,Tarłowska,310,34-945
29838593,Tadeusz,Arciszewski,Stawiski,Mazurska,227,59-292
401759966,Cyprian,Romanowicz,Ostróda,Danuty,714,03-876
472584143,Sara,Przypkowska,Czerwieńsk,Zbyszka,829,57-279
7590731,Mirosław,Jarmakowski,Czeladź,Arsenał,562,44-693
24839392,Daniela,Wiesiołowska,Stepnica,Rudnicze,325,91-778
70715780,Adria,Siudek,Zwierzyniec,Plauta,693,36-716
37452352,Marcelina,Malińska,Radomyśl Wielki,Gliniana,615,41-815
32491764,Ernest,Lipiński,Chocianów,Ślężańska,1012,80-294
152433798,Beniamin,Wojnowski,Stąporków,Pytlasińskiego Władysława,621,43-022
53404218,Oliwier,Nowakowski,Ślesin,Trasa Warszawska,748,06-069
417473237,Bernarda,Majewska,Żabno,Studzianki,998,04-595
70248232,Helena,Jaworska,Rypin,Wołczyńska,801,62-244
25300084,Danisława,Rzepecka,Namysłów,Kadłubka Wincentego,575,70-904
151150052,Zuzanna,Święcicka,Czempiń,Baczyńskiego Krzysztofa,1083,68-306
137327441,Mieczysław,Dębicki,Głogów Małopolski,Łowicka,762,86-913
17746465,Fatima,Wasiak,Krobia,Rudzka,1208,66-063
464690876,Bartłomiej,Skibiński,Praszka,Warszawska,602,85-899
359235142,Bona,Mazur,Okonek,Muzyczki Ludwika,294,06-707
413344154,Marylka,Kucharska,Niemodlin,Słonimska,496,61-691
4123679,Rafał,Parandowski,Mosina,Husarska,27,18-075
52960424,Arnold,Różański,Wąbrzeźno,Dworna,257,26-069
80965059,Anastazy,Klimaszewski,Limanowa,Horaka Alojzego,1163,21-272
198087565,Fabiana,Pawlak,Radzionków,Czecha Bronisława,7,14-059
108446907,Hipolita,Pluta,Dziwnów,Kulinowskiej Zofii,1153,52-970
267877159,Ernest,Piwowarczyk,Bolesławiec,Sokolska,913,21-773
26410589,Mirosław,Krasiński,Jawor,Malwowa,447,36-519
297993120,Aleksandra,Dobrzańska,Radzionków,Palacha Jana,708,69-541
260553595,Daria,Gawkowska,Radomsko,Ciepłownicza,219,20-924
110351451,Greta,Żyborska,Śmigiel,Banacha Stefana,213,17-255
120747847,Lew,Szczepanik,Otmuchów,Skotarska,951,35-010
337380359,Sylwester,Sowa,Strzelce Opolskie,Ranowska,51,87-506
104007215,Małgorzata,Bielecka,Czersk,Rekreacyjna,718,25-634
181800379,Ofelia,Tarkowska,Łęknica,Morawskiego Kazimierza,130,15-293
48741868,Ignacy,Kubicz,Pułtusk,Snycerska,1241,49-955
107935560,Krystyna,Galińska,Prószków,Dziekanowicka,395,74-016
61611403,Cyprian,Szlagowski,Mszana Dolna,Przecinek,354,51-400
67511807,Bruno,Boguski,Bydgoszcz,Cieplicka,437,08-432
28598854,Grażyna,Brzozowska,Daleszyce,Jana Pawła II,770,82-607
7511933,Zygfryda,Narzymska,Oleśnica,Świętej Kingi,1210,64-419
33654959,Jagna,Kuźniar,Mikołów,Rataje,569,57-946
293361233,Łucja,Wilk,Dynów,Na Górkach,587,95-111
357755952,Maks,Jaśkiewicz,Ziębice,Strażewicza Wacława,446,74-155
35631950,Nikola,Butkiewicz,Warka,Turystyczna,391,68-958
23514007,Gienia,Andrzejewska,Bytom Odrzański,Mórkowska,1075,28-545
71676792,Wiesława,Dudek,Skaryszew,Boratyńskiego Czesława,1202,18-807
536808500,Laurencja,Waśkowicz,Chojnów,Macierzankowa,595,77-032
100160468,Zygmund,Szklarski,Stawiszyn,Witosława,973,62-369
279812908,Anastazja,Wałach,Siechnice,Skalica,389,20-612
2362763,Czarek,Błach,Brześć Kujawski,Siarczana,691,43-342
102002064,Konstancja,Czekalska,Pniewy,Sitowiny,617,83-714
424506,Kasia,Piwowarczyk,Konstantynów Łódzki,Energetyka,1037,72-929
18540373,Joachim,Gałecki,Czarnków,Żnińska,987,77-115
2834840,Daniel,Marcinkiewicz,Darłowo,Przebiśniegów,455,15-659
524317297,Aneta,Michnik,Piechowice,Stare Wiślisko,915,17-785
40286586,Eugenia,Surdykowska,Dobre Miasto,Koziarówka,640,69-411
503870983,Amadeusz,Ochocki,Lipsk,Rejewskiego Mariana,391,79-054
14928499,Wawrzyn,Niewiarowski,Bogatynia,Gutenberga Jana,482,90-502
107755330,Bożydar,Leja,Hajnówka,Wyszomierska,594,06-536
159626601,Bartłomiej,Borys,Kalwaria Zebrzydowska,Wężyka Franciszka,262,68-959
120098521,Bonifacy,Sadowski,Działdowo,Ludowa,1153,44-275
5503210,Zdzisław,Paprocki,Pruchnik,Niecała,1293,89-077
14672441,Zosia,Pląskowscy,Oświęcim,Witosława,1149,71-996
17239142,Franciszka,Gosiewska,Głowno,Wołowska,1002,60-817
105009853,Maciej,Borowski,Środa Wielkopolska,Racławicka,701,13-087
465072501,Radosława,Przypkowska,Mieroszów,Ranowska,947,77-035
289530946,Tekla,Rączkowska,Opoczno,Tarłowska,927,26-282
15892518,Honorata,Waglewska,Bolków,Warchałowskiego Edwarda,524,49-116
515013762,Dalia,Piecha,Góra,Rejewskiego Mariana,564,61-271
2660830,Witek,Różański,Mirsk,Zolla Fryderyka,969,83-754
154494943,Joachim,Majdecki,Radom,Józefińska,431,12-809
136863500,Mateusz,Zawisza,Busko-Zdrój,Kuratowskiego Kazimierza,1355,35-852
71832899,Felicjana,Musiał,Malbork,Szczawnicka,1014,00-615
1318916,Mirosław,Szczepanowski,Władysławowo,Płoszczyny,396,83-772
306788755,Albina,Turowska,Mława,Kirchmajera Wincentego,824,89-212
4685119,Szczepan,Borowski,Ełk,Eibischa Eugeniusza,537,09-463
93775461,Michalina,Przypkowska,Reda,Wyki Kazimierza,1117,59-086
373385817,Jula,Boguszewska,Kutno,Bocheńska,388,12-374
480869179,Magda,Adamiuk,Zduny,Droga Rokadowa,447,40-265
423617267,Maksyma,Krajewska,Przedecz,Mały Rynek,50,66-479
462483997,Idalia,Zawadzki,Czarna Woda,Murarska,602,27-480
20382364,Agaton,Jagodziński,Swarzędz,Rudnicze,74,17-969
209879246,Ilona,Szczutowska,Jarocin,Barańskiego Piotra,107,86-205
101785430,Wacław,Leja,Poznań,Tymotkowa,179,31-476
450957340,Faustyna,Stępień,Legionowo,Cieślińskiej-Brzeskiej Haliny,1384,49-274
1266370,Irka,Królicka,Kobyłka,Kukiełek Golkowickich,1130,64-796
200803874,Ignacja,Wisowaty,Szczuczyn,Wallenroda Konrada,1330,43-401
396040539,Ambrozja,Kurowska,Jaworzyna Śląska,Czarnucha,333,61-500
67437413,Alina,Baran,Karczew,Nawojowska,1268,55-860
562302705,Paulina,Pańczyk,Jeziorany,Zalipki,672,42-627
12598834,Horacy,Błaszczykowski,Działdowo,Jaromińska,617,32-520
528221265,Boguchwała,Radzińska,Murowana Goślina,Brzozowskiego Stanisława,24,77-619
24590533,Janek,Dziadosz,Gostyń,Ugorek,316,41-930
80455075,Jeremi,Adamiuk,Ożarów,Wielkotyrnowska,169,54-196
418321261,Michalina,Bielińska,Międzychód,Reknicka,980,18-044
60123112,Renia,Rzepecka,Dąbie,Syrachowska,1129,25-578
416777640,Kasia,Piekarska,Annopol,Brązownicza,1160,17-834
81181362,Gaweł,Tworzewski,Bojanowo,Republiki Korczakowskiej,813,00-778
343451461,Florian,Morawski,Książ Wielkopolski,Artystów,380,05-182
190086600,Marietta,Gawkowska,Pionki,Zielone Wzgórze,1080,55-523
16692615,Olaf,Rudnicki,Niemodlin,Nad Łężynką,1215,97-121
2908298,Leon,Bieniasz,Nowa Sól,Pątnowska,284,69-869
116805266,Dagmar,Trzebiatowski,Skaryszew,Odolanowska,596,93-364
183767853,Radomir,Makowiecki,Żerków,Zielony Dół,502,07-156
50592206,Amadeusz,Urbaniak,Małomice,Grochowska,427,96-538
88545547,Iliana,Surdykowska,Golub-Dobrzyń,Jeżycka,536,39-122
79216501,Gracja,Skubiszewska,Mirosławiec,Biesiadna,239,01-473
52549315,Klara,Obrębska,Dobrzyca,Akacjowa,97,78-047
56212863,Jakub,Lewiński,Dobrzany,Międzyzdrojska,917,68-308
473104474,Elwira,Gancarczyk,Borek Wielkopolski,Odmętowa,1046,84-046
372630196,Karola,Dziadosz,Annopol,Wesele,459,91-885
42230532,Dionizy,Ślusarski,Siemianowice Śląskie,Guliwera,1193,24-908
